交易日期,作物代號,作物名稱,市場代號,市場名稱,上價(元/公斤),中價(元/公斤),下價(元/公斤),平均價(元/公斤),交易量(公斤),
102.09.10,R1,芒果-愛文,109,台北一,85.5,48.8,19.3,50.2,4403,
102.09.10,R1,芒果-愛文,241,三重區,83.3,33.9,13.4,39.7,2196,
102.09.10,R1,芒果-愛文,260,宜蘭市,70,50,20,50,4350,
102.09.10,R1,芒果-愛文,400,台中市,65,50,40,49.4,780,
102.09.08,R1,芒果-愛文,104,台北二,82.9,54.9,34.5,56.5,7022,
102.09.08,R1,芒果-愛文,109,台北一,90.7,58.3,31,59.3,5675,
102.09.08,R1,芒果-愛文,241,三重區,70,30.7,13.3,35.1,3444,
102.09.08,R1,芒果-愛文,260,宜蘭市,70,50,20,46.6,7320,
102.09.08,R1,芒果-愛文,400,台中市,71.7,48.6,20.7,50.9,1286,
102.09.08,R1,芒果-愛文,800,高雄市,48,48,48,48,5,
102.09.07,R1,芒果-愛文,104,台北二,92,64.7,44.5,66.1,6015,
102.09.07,R1,芒果-愛文,109,台北一,111.1,67.1,26.6,67.8,2506,
102.09.07,R1,芒果-愛文,241,三重區,78,37,14.2,40.6,3572,
102.09.07,R1,芒果-愛文,260,宜蘭市,70,50,20,46.6,6850,
102.09.07,R1,芒果-愛文,400,台中市,65,55,40,54.6,345,
102.09.06,R1,芒果-愛文,104,台北二,94.7,55.6,37.6,59.8,4702,
102.09.06,R1,芒果-愛文,109,台北一,90.3,61.8,29.4,61,4056,
102.09.06,R1,芒果-愛文,241,三重區,79.9,41.8,13.5,43.7,3534,
102.09.06,R1,芒果-愛文,260,宜蘭市,75,55,20,50,7320,
102.09.06,R1,芒果-愛文,400,台中市,65.4,50.4,29.6,55.7,2481,
102.09.06,R1,芒果-愛文,800,高雄市,45,45,45,45,6,
102.09.05,R1,芒果-愛文,104,台北二,105.8,60.3,35.4,64.4,6020,
102.09.05,R1,芒果-愛文,109,台北一,104.1,73.6,36.9,72.4,4486,
102.09.05,R1,芒果-愛文,241,三重區,86.5,48.4,21.4,50.6,5274,
102.09.05,R1,芒果-愛文,260,宜蘭市,75,55,20,50,7530,
102.09.05,R1,芒果-愛文,400,台中市,59,50.5,40,49.7,2868,
102.09.05,R1,芒果-愛文,800,高雄市,50,50,50,50,12,
102.09.04,R1,芒果-愛文,104,台北二,104.6,60.8,29,63.2,6570,
102.09.04,R1,芒果-愛文,109,台北一,107.9,70.8,29.9,70.1,5440,
102.09.04,R1,芒果-愛文,241,三重區,90.7,40.8,17,46,6834,
102.09.04,R1,芒果-愛文,260,宜蘭市,75,55,20,50,8050,
102.09.04,R1,芒果-愛文,400,台中市,75,51.4,32,45.6,3598,
102.09.04,R1,芒果-愛文,800,高雄市,50,49.3,49.1,49.4,17,
102.09.03,R1,芒果-愛文,104,台北二,95.1,49.3,27,54,7914,
102.09.03,R1,芒果-愛文,109,台北一,90.4,52.5,24.8,54.5,9223,
102.09.03,R1,芒果-愛文,241,三重區,72.8,35.5,17.5,39.4,10513,
102.09.03,R1,芒果-愛文,260,宜蘭市,75,55,20,50,6350,
102.09.03,R1,芒果-愛文,400,台中市,61.9,51.2,29.7,49.1,5231,
102.09.03,R1,芒果-愛文,800,高雄市,50,50,50,50,6,
102.09.01,R1,芒果-愛文,104,台北二,75,42.9,22.4,45.2,11167,
102.09.01,R1,芒果-愛文,109,台北一,78.4,46.9,23.8,48.6,9561,
102.09.01,R1,芒果-愛文,241,三重區,76.3,37.9,16.6,41.3,6979,
102.09.01,R1,芒果-愛文,260,宜蘭市,75,55,20,50,6240,
102.09.01,R1,芒果-愛文,400,台中市,61.2,44.7,27.5,46.7,4507,
102.09.01,R1,芒果-愛文,800,高雄市,50,50,50,50,6,
102.08.31,R1,芒果-愛文,104,台北二,77.5,43,25.4,46.4,13921,
102.08.31,R1,芒果-愛文,109,台北一,81.8,50.1,30.7,52.6,10450,
102.08.31,R1,芒果-愛文,241,三重區,64.9,33.5,14.5,36,8564,
102.08.31,R1,芒果-愛文,260,宜蘭市,75,55,20,50,7150,
102.08.31,R1,芒果-愛文,400,台中市,57.5,34,20.5,43.1,4971,
102.08.31,R1,芒果-愛文,800,高雄市,50,50,50,50,6,
102.08.30,R1,芒果-愛文,104,台北二,78.9,40.6,19.7,44.1,7992,
102.08.30,R1,芒果-愛文,109,台北一,79.2,51.5,26,52,7869,
102.08.30,R1,芒果-愛文,241,三重區,65.8,30.5,15.3,34.5,8625,
102.08.30,R1,芒果-愛文,260,宜蘭市,75,55,20,50,7850,
102.08.30,R1,芒果-愛文,400,台中市,58.4,41.8,26.9,43.4,6271,
102.08.29,R1,芒果-愛文,104,台北二,90.5,45.7,21.5,49.8,10873,
102.08.29,R1,芒果-愛文,109,台北一,82.3,51.8,29.3,53.4,10962,
102.08.29,R1,芒果-愛文,241,三重區,73.4,37.7,18,40.9,9367,
102.08.29,R1,芒果-愛文,260,宜蘭市,75,55,20,50,7980,
102.08.29,R1,芒果-愛文,400,台中市,60.6,47.8,26.8,46.1,3363,
102.08.28,R1,芒果-愛文,104,台北二,92.7,44,20.3,49,7854,
102.08.28,R1,芒果-愛文,109,台北一,83.2,55.5,28.9,55.7,8963,
102.08.28,R1,芒果-愛文,241,三重區,71.8,42.8,21.6,44.4,9999,
102.08.28,R1,芒果-愛文,260,宜蘭市,75,55,20,50,8650,
102.08.28,R1,芒果-愛文,400,台中市,63.1,45.2,28.5,46.8,5576,
102.08.27,R1,芒果-愛文,104,台北二,97.8,47.6,24.2,53,12899,
102.08.27,R1,芒果-愛文,109,台北一,88.8,55.9,29.9,57.3,14763,
102.08.27,R1,芒果-愛文,241,三重區,76.2,42.7,22,45.2,9317,
102.08.27,R1,芒果-愛文,260,宜蘭市,85,55,20,53.3,8090,
102.08.27,R1,芒果-愛文,400,台中市,64.5,44.2,29.4,44.8,12439,
102.08.25,R1,芒果-愛文,104,台北二,96.8,51.5,29.3,56.1,11505,
102.08.25,R1,芒果-愛文,109,台北一,82.7,49.9,27.9,52.1,12366,
102.08.25,R1,芒果-愛文,241,三重區,75.6,43.1,20.9,45.2,10612,
102.08.25,R1,芒果-愛文,260,宜蘭市,85,60,30,58.3,8540,
102.08.25,R1,芒果-愛文,400,台中市,57.7,44.4,25,46.8,3964,
102.08.24,R1,芒果-愛文,104,台北二,94.8,52.6,30.3,56.6,16403,
102.08.24,R1,芒果-愛文,109,台北一,79.1,47.4,26.9,49.6,21198,
102.08.24,R1,芒果-愛文,241,三重區,73.2,41.1,19.3,43.2,14585,
102.08.24,R1,芒果-愛文,260,宜蘭市,85,60,30,58.3,8210,
102.08.24,R1,芒果-愛文,400,台中市,63.8,45.2,22.8,46.9,3477,
102.08.24,R1,芒果-愛文,800,高雄市,45,45,45,45,18,
102.08.21,R1,芒果-愛文,104,台北二,98.8,51.6,27.9,56.3,20626,
102.08.21,R1,芒果-愛文,109,台北一,78.2,44.8,21,46.7,29542,
102.08.21,R1,芒果-愛文,241,三重區,66.7,40.4,22.1,42,24666,
102.08.21,R1,芒果-愛文,260,宜蘭市,85,60,30,58.3,8790,
102.08.21,R1,芒果-愛文,400,台中市,62.2,41.2,21.3,44.4,11918,
102.08.21,R1,芒果-愛文,800,高雄市,40,40,40,40,6,
102.08.21,R1,芒果-愛文,930,台東市,53,40,31,40,300,
102.08.20,R1,芒果-愛文,104,台北二,110,50.5,27.5,57.8,32744,
102.08.20,R1,芒果-愛文,109,台北一,108.3,60.3,29.4,63.7,25978,
102.08.20,R1,芒果-愛文,241,三重區,77,47.1,22.8,48.2,33591,
102.08.20,R1,芒果-愛文,260,宜蘭市,85,60,30,58.3,8790,
102.08.20,R1,芒果-愛文,400,台中市,63.4,45.1,28.4,47.3,45008,
102.08.20,R1,芒果-愛文,800,高雄市,48.1,45,45,45.6,98,
102.08.20,R1,芒果-愛文,830,鳳山區,53.9,40.3,30,40.3,3350,
102.08.20,R1,芒果-愛文,930,台東市,53,40,31,41,500,
102.08.19,R1,芒果-愛文,800,高雄市,33.8,33.8,33.8,33.8,8,
102.08.18,R1,芒果-愛文,104,台北二,89.2,50.1,26.3,53.2,25714,
102.08.18,R1,芒果-愛文,109,台北一,98.8,55.4,31.3,59.3,20208,
102.08.18,R1,芒果-愛文,241,三重區,70.8,39.8,26.8,43.4,26175,
102.08.18,R1,芒果-愛文,260,宜蘭市,80,50,30,53.3,8650,
102.08.18,R1,芒果-愛文,400,台中市,61.7,40,22,45.6,20276,
102.08.18,R1,芒果-愛文,800,高雄市,50,50,50,50,180,
102.08.18,R1,芒果-愛文,830,鳳山區,54,41.4,34,41.4,3090,
102.08.18,R1,芒果-愛文,930,台東市,53,40,32,40.3,300,
102.08.17,R1,芒果-愛文,104,台北二,87.8,48.3,25.2,51.6,20135,
102.08.17,R1,芒果-愛文,109,台北一,81.3,48.8,24.8,50.5,18735,
102.08.17,R1,芒果-愛文,241,三重區,66.4,35.5,25.8,39.8,22842,
102.08.17,R1,芒果-愛文,260,宜蘭市,80,50,30,53.3,8450,
102.08.17,R1,芒果-愛文,400,台中市,63.8,39.8,19.8,38.9,16772,
102.08.17,R1,芒果-愛文,800,高雄市,55,45,35,45,360,
102.08.17,R1,芒果-愛文,930,台東市,53,39,21,44,300,
102.08.16,R1,芒果-愛文,104,台北二,76,43.1,24.9,46,21213,
102.08.16,R1,芒果-愛文,109,台北一,72.1,42.4,26.2,45.1,18133,
102.08.16,R1,芒果-愛文,241,三重區,58.5,32.3,23.2,35.7,18010,
102.08.16,R1,芒果-愛文,260,宜蘭市,70,45,30,48.3,7560,
102.08.16,R1,芒果-愛文,400,台中市,57.2,39.1,23.3,41.5,11728,
102.08.16,R1,芒果-愛文,830,鳳山區,52.5,40.9,34.1,40.9,3110,
102.08.16,R1,芒果-愛文,930,台東市,50,36,29,40.1,300,
102.08.15,R1,芒果-愛文,104,台北二,71.2,42.1,25.1,44.5,15886,
102.08.15,R1,芒果-愛文,109,台北一,71,39.3,25.3,42.8,15252,
102.08.15,R1,芒果-愛文,241,三重區,49.4,29.8,20,31.8,25283,
102.08.15,R1,芒果-愛文,260,宜蘭市,65,40,30,45,8460,
102.08.15,R1,芒果-愛文,400,台中市,54.7,35.4,21.4,38.6,14092,
102.08.15,R1,芒果-愛文,800,高雄市,50,39.4,35,40.6,486,
102.08.15,R1,芒果-愛文,830,鳳山區,37.2,32.2,28.2,32.2,6380,
102.08.15,R1,芒果-愛文,930,台東市,50,36,29,40,300,
102.08.14,R1,芒果-愛文,104,台北二,67.1,37.4,19.1,39.7,15634,
102.08.14,R1,芒果-愛文,109,台北一,66,39,26.1,41.8,19497,
102.08.14,R1,芒果-愛文,241,三重區,55.3,33.3,22.3,35.5,22579.5,
102.08.14,R1,芒果-愛文,260,宜蘭市,65,45,30,45,8310,
102.08.14,R1,芒果-愛文,400,台中市,55.7,40.3,25.7,40.9,12620,
102.08.14,R1,芒果-愛文,600,嘉義市,52,38,25,38,750,
102.08.14,R1,芒果-愛文,800,高雄市,36.8,30,30,31.4,66,
102.08.14,R1,芒果-愛文,930,台東市,52,40,29,39,300,
102.08.13,R1,芒果-愛文,104,台北二,65.6,36.3,20.6,39,35521,
102.08.13,R1,芒果-愛文,109,台北一,75.7,40.8,24.9,44.6,25181,
102.08.13,R1,芒果-愛文,241,三重區,55.7,30.8,24.6,34.5,38149,
102.08.13,R1,芒果-愛文,260,宜蘭市,70,45,35,50,8500,
102.08.13,R1,芒果-愛文,400,台中市,56.8,39.3,26.5,41.6,21865,
102.08.13,R1,芒果-愛文,600,嘉義市,50,40,25,40,700,
102.08.13,R1,芒果-愛文,830,鳳山區,42.2,36.8,32,36.8,3670,
102.08.13,R1,芒果-愛文,930,台東市,52,40,28,39,300,
102.08.12,R1,芒果-愛文,600,嘉義市,60,38,23,38,1200,
102.08.11,R1,芒果-愛文,104,台北二,65.1,39.4,23.5,41.4,25647,
102.08.11,R1,芒果-愛文,109,台北一,72.9,42.4,27.4,45.5,21132,
102.08.11,R1,芒果-愛文,241,三重區,58.1,32.5,21.5,35.4,21880,
102.08.11,R1,芒果-愛文,260,宜蘭市,70,45,35,50,8350,
102.08.11,R1,芒果-愛文,400,台中市,53.9,39,24.8,40,24522,
102.08.11,R1,芒果-愛文,600,嘉義市,60,38,23,38,900,
102.08.11,R1,芒果-愛文,800,高雄市,40,40,33.2,38.6,132,
102.08.11,R1,芒果-愛文,830,鳳山區,62.8,42,30,42,2650,
102.08.11,R1,芒果-愛文,930,台東市,52,40,28,42,300,
102.08.10,R1,芒果-愛文,104,台北二,85.1,49.6,26.1,52,18353,
102.08.10,R1,芒果-愛文,109,台北一,74.8,44.1,27.3,46.9,21435,
102.08.10,R1,芒果-愛文,241,三重區,62.5,34.8,21.2,37.6,21346,
102.08.10,R1,芒果-愛文,260,宜蘭市,70,45,35,50,8500,
102.08.10,R1,芒果-愛文,400,台中市,54,39.7,27.5,39.3,19323,
102.08.10,R1,芒果-愛文,600,嘉義市,58,35,22,35,1600,
102.08.10,R1,芒果-愛文,800,高雄市,60,41.3,30,42.8,720,
102.08.10,R1,芒果-愛文,930,台東市,52,40,28,42,450,
102.08.09,R1,芒果-愛文,104,台北二,64.8,38.1,21.5,40.1,19192,
102.08.09,R1,芒果-愛文,109,台北一,80.5,45.3,28.5,49,14658,
102.08.09,R1,芒果-愛文,241,三重區,65.7,32.2,23.5,37.1,18243,
102.08.09,R1,芒果-愛文,260,宜蘭市,70,45,30,48.3,8230,
102.08.09,R1,芒果-愛文,400,台中市,52.5,37.3,24.1,41,11209,
102.08.09,R1,芒果-愛文,600,嘉義市,58,35,22,35,1500,
102.08.09,R1,芒果-愛文,800,高雄市,50,40.9,30,40.5,990,
102.08.09,R1,芒果-愛文,830,鳳山區,48.4,38.5,30.1,38.5,3300,
102.08.09,R1,芒果-愛文,930,台東市,49,37,28,39,400,
102.08.08,R1,芒果-愛文,104,台北二,75.5,40.5,24.2,44.2,20767,
102.08.08,R1,芒果-愛文,109,台北一,82.9,43.9,25.9,48.1,19257,
102.08.08,R1,芒果-愛文,241,三重區,55.6,34.1,24.8,36.5,32879,
102.08.08,R1,芒果-愛文,260,宜蘭市,70,45,30,50,8600,
102.08.08,R1,芒果-愛文,400,台中市,51.5,38.2,26.1,37.9,23345,
102.08.08,R1,芒果-愛文,800,高雄市,50,41.6,28.8,40.7,864,
102.08.08,R1,芒果-愛文,930,台東市,50,39,29,39,400,
102.08.07,R1,芒果-愛文,104,台北二,83.1,49.4,27,51.7,16653,
102.08.07,R1,芒果-愛文,109,台北一,85,46.3,28.7,50.5,20749,
102.08.07,R1,芒果-愛文,241,三重區,65,34,25.6,38.5,31524,
102.08.07,R1,芒果-愛文,260,宜蘭市,70,45,30,48.3,8320,
102.08.07,R1,芒果-愛文,400,台中市,54.5,38.1,25.1,37.6,34328,
102.08.07,R1,芒果-愛文,600,嘉義市,51,33,21,33,1800,
102.08.07,R1,芒果-愛文,800,高雄市,51.4,39.5,30.4,40,1812,
102.08.07,R1,芒果-愛文,830,鳳山區,55.9,40.3,30,40.3,3570,
102.08.07,R1,芒果-愛文,930,台東市,54,38,29,41,420,
102.08.06,R1,芒果-愛文,104,台北二,79.4,43.9,24.9,47.2,36998,
102.08.06,R1,芒果-愛文,109,台北一,76.6,40.2,24.9,44.4,38281,
102.08.06,R1,芒果-愛文,241,三重區,62.8,34.3,23.4,37.8,51067,
102.08.06,R1,芒果-愛文,260,宜蘭市,70,50,30,50,8950,
102.08.06,R1,芒果-愛文,400,台中市,52.3,38.1,26.3,38.3,70327,
102.08.06,R1,芒果-愛文,600,嘉義市,53,35,22,35,2000,
102.08.06,R1,芒果-愛文,800,高雄市,53.6,38.4,25.5,38.9,3753,
102.08.06,R1,芒果-愛文,830,鳳山區,54.5,37.9,28.1,37.9,7600,
102.08.06,R1,芒果-愛文,930,台東市,54,38,25,38,520,
102.08.05,R1,芒果-愛文,600,嘉義市,55,37,22,37,2500,
102.08.04,R1,芒果-愛文,104,台北二,74.8,43.6,22.3,45.6,23561,
102.08.04,R1,芒果-愛文,109,台北一,76,41,24.4,44.7,24487,
102.08.04,R1,芒果-愛文,241,三重區,59,32.2,26,36.3,32618,
102.08.04,R1,芒果-愛文,260,宜蘭市,70,50,30,50,8560,
102.08.04,R1,芒果-愛文,400,台中市,49.9,35.5,25.2,36.7,36666,
102.08.04,R1,芒果-愛文,600,嘉義市,53,35,22,35,2700,
102.08.04,R1,芒果-愛文,800,高雄市,53.2,39.1,29.3,40,2813,
102.08.04,R1,芒果-愛文,930,台東市,51,38,22,40.6,520,
102.08.03,R1,芒果-愛文,104,台北二,71,44,25.4,45.7,19878,
102.08.03,R1,芒果-愛文,109,台北一,72.8,37.6,22,41.5,27313,
102.08.03,R1,芒果-愛文,241,三重區,58.1,32.3,26,36.2,29849,
102.08.03,R1,芒果-愛文,260,宜蘭市,60,45,30,45,8430,
102.08.03,R1,芒果-愛文,400,台中市,51.7,35.6,22.9,35.5,35007,
102.08.03,R1,芒果-愛文,600,嘉義市,52,33,20,33,2500,
102.08.03,R1,芒果-愛文,800,高雄市,53,35.2,22,36.1,3037,
102.08.03,R1,芒果-愛文,830,鳳山區,50,33.3,24.2,33.3,4800,
102.08.03,R1,芒果-愛文,930,台東市,53,35,22,35,600,
102.08.02,R1,芒果-愛文,104,台北二,67.6,45.4,28,46.4,18080,
102.08.02,R1,芒果-愛文,109,台北一,66.3,35.5,22.9,39.1,25388,
102.08.02,R1,芒果-愛文,241,三重區,52.9,29.6,25.5,33.4,34571,
102.08.02,R1,芒果-愛文,260,宜蘭市,50,40,30,40,7980,
102.08.02,R1,芒果-愛文,400,台中市,51.4,33.4,20,32.3,30736,
102.08.02,R1,芒果-愛文,600,嘉義市,53,32,20,32,2500,
102.08.02,R1,芒果-愛文,800,高雄市,52.6,37.4,24.7,37.9,3409,
102.08.02,R1,芒果-愛文,830,鳳山區,56.3,34,24.2,34,3770,
102.08.02,R1,芒果-愛文,930,台東市,55,35,22,35,600,
102.08.01,R1,芒果-愛文,104,台北二,66,45.3,27.8,45.9,18741,
102.08.01,R1,芒果-愛文,109,台北一,61,34.7,21.1,37.2,30770,
102.08.01,R1,芒果-愛文,241,三重區,50.8,30.9,24.3,33.6,38250,
102.08.01,R1,芒果-愛文,260,宜蘭市,50,40,30,40,8060,
102.08.01,R1,芒果-愛文,400,台中市,49.6,34.4,19.9,33.2,39701,
102.08.01,R1,芒果-愛文,600,嘉義市,53,33,20,33,2400,
102.08.01,R1,芒果-愛文,800,高雄市,58.4,38.8,23,39.6,3199,
102.08.01,R1,芒果-愛文,830,鳳山區,54.1,31.8,22,31.8,4030,
102.08.01,R1,芒果-愛文,930,台東市,55,35,22,35.1,600,
102.07.31,R1,芒果-愛文,104,台北二,66.7,41.3,22.4,42.6,15223,
102.07.31,R1,芒果-愛文,109,台北一,63.2,34.8,21.6,37.8,26840,
102.07.31,R1,芒果-愛文,241,三重區,53.2,30.5,25.7,34.1,29792,
102.07.31,R1,芒果-愛文,260,宜蘭市,50,40,30,40,8060,
102.07.31,R1,芒果-愛文,400,台中市,47.4,32.6,19.9,32.5,40324,
102.07.31,R1,芒果-愛文,600,嘉義市,45,30,18,30,2600,
102.07.31,R1,芒果-愛文,800,高雄市,55.9,37.1,23.4,38.1,2753,
102.07.31,R1,芒果-愛文,830,鳳山區,55.2,30.5,20,30.5,10090,
102.07.31,R1,芒果-愛文,930,台東市,53,35,22,35,550,
102.07.30,R1,芒果-愛文,104,台北二,61.7,41.5,26.7,42.6,28345,
102.07.30,R1,芒果-愛文,109,台北一,60.9,34.5,21.9,37.2,41529,
102.07.30,R1,芒果-愛文,241,三重區,51.6,32,23.9,34.3,50530,
102.07.30,R1,芒果-愛文,260,宜蘭市,50,40,30,40,8320,
102.07.30,R1,芒果-愛文,400,台中市,46,31.8,18.8,31.7,59153,
102.07.30,R1,芒果-愛文,600,嘉義市,45,30,18,30,2500,
102.07.30,R1,芒果-愛文,800,高雄市,53.2,34.5,22,35.7,4929,
102.07.30,R1,芒果-愛文,830,鳳山區,52.6,30.2,20,30.2,9020,
102.07.29,R1,芒果-愛文,600,嘉義市,50,30,18,30,2700,
102.07.28,R1,芒果-愛文,104,台北二,67.1,46.3,31.6,47.6,21027,
102.07.28,R1,芒果-愛文,109,台北一,61.6,34.7,22,37.5,31396,
102.07.28,R1,芒果-愛文,241,三重區,56.2,34.1,25.5,36.8,34172,
102.07.28,R1,芒果-愛文,260,宜蘭市,50,40,30,40,8320,
102.07.28,R1,芒果-愛文,400,台中市,46.6,31.4,19,32,47832,
102.07.28,R1,芒果-愛文,600,嘉義市,50,27,17,27,2400,
102.07.28,R1,芒果-愛文,800,高雄市,48.9,33.1,22.5,34.1,3042,
102.07.28,R1,芒果-愛文,830,鳳山區,50,29.5,20,29.5,4480,
102.07.28,R1,芒果-愛文,930,台東市,43,19,13,22,400,
102.07.27,R1,芒果-愛文,104,台北二,64.3,45.8,29.7,46.3,19742,
102.07.27,R1,芒果-愛文,109,台北一,62.2,36,21.7,38.4,30496,
102.07.27,R1,芒果-愛文,241,三重區,59,33.9,26.1,37.4,30118,
102.07.27,R1,芒果-愛文,260,宜蘭市,50,40,30,40,8950,
102.07.27,R1,芒果-愛文,400,台中市,45.4,30.4,17.4,31.4,45519,
102.07.27,R1,芒果-愛文,600,嘉義市,52,28,18,28,2500,
102.07.27,R1,芒果-愛文,800,高雄市,51,33.5,19.6,34.2,3378,
102.07.27,R1,芒果-愛文,830,鳳山區,50,27.6,18,27.6,7900,
102.07.27,R1,芒果-愛文,930,台東市,55,32,17,30,520,
102.07.26,R1,芒果-愛文,104,台北二,61.5,39.2,23.5,40.5,19460,
102.07.26,R1,芒果-愛文,109,台北一,66.3,35.1,20,38.3,28609,
102.07.26,R1,芒果-愛文,241,三重區,53.8,29.1,24.5,33.1,37583,
102.07.26,R1,芒果-愛文,260,宜蘭市,50,40,30,40,7980,
102.07.26,R1,芒果-愛文,400,台中市,48.2,30.7,18.6,31.8,40911,
102.07.26,R1,芒果-愛文,600,嘉義市,52,30,18,30,2700,
102.07.26,R1,芒果-愛文,800,高雄市,49.5,29.9,17.7,31.4,2836,
102.07.26,R1,芒果-愛文,830,鳳山區,45.5,23.4,16,23.4,5820,
102.07.26,R1,芒果-愛文,930,台東市,45,27,17,24,600,
102.07.25,R1,芒果-愛文,104,台北二,59.9,39.6,22.4,40.2,21731,
102.07.25,R1,芒果-愛文,109,台北一,61.4,34,19.3,36.6,29442,
102.07.25,R1,芒果-愛文,241,三重區,51.9,25.9,20.8,30.1,38494,
102.07.25,R1,芒果-愛文,260,宜蘭市,45,30,20,31.6,7890,
102.07.25,R1,芒果-愛文,400,台中市,46.3,30,18.5,30.7,52671,
102.07.25,R1,芒果-愛文,600,嘉義市,50,29,17,29,2800,
102.07.25,R1,芒果-愛文,800,高雄市,43.6,25.5,16,27.2,4546,
102.07.25,R1,芒果-愛文,830,鳳山區,42.3,23.6,15,23.6,10170,
102.07.25,R1,芒果-愛文,930,台東市,43,22,13,24,600,
102.07.24,R1,芒果-愛文,104,台北二,58.1,36.8,21.3,37.9,19965,
102.07.24,R1,芒果-愛文,109,台北一,58.2,29.3,16.6,32.5,30649,
102.07.24,R1,芒果-愛文,241,三重區,44.5,26.9,20.6,29.1,42240,
102.07.24,R1,芒果-愛文,260,宜蘭市,40,30,20,30,7560,
102.07.24,R1,芒果-愛文,400,台中市,43.1,28.6,17.5,30.8,37491,
102.07.24,R1,芒果-愛文,600,嘉義市,45,26,15,26,3400,
102.07.24,R1,芒果-愛文,800,高雄市,41.7,27.1,16,27.8,2730,
102.07.24,R1,芒果-愛文,830,鳳山區,42.2,22,16,22,5770,
102.07.24,R1,芒果-愛文,930,台東市,43,22,13,24,600,
102.07.23,R1,芒果-愛文,104,台北二,59.7,38.8,19.4,39.1,31124,
